model,false_positive_rate,true_positive_rate,threshold
Regressão Logística,0.28181440398938723,0.5308419485380796,0.4464058881143385
Regressão Logística,0.28271402541773033,0.5318980579858992,0.44594772389552856
Regressão Logística,0.28354514775254475,0.532902492353703,0.4454905842681954
Regressão Logística,0.2843899699060649,0.5339521424165206,0.4450282835420128
Regressão Logística,0.28528045812193753,0.5349436580143204,0.4445499861736112
Regressão Logística,0.28620747918769207,0.5358705797621008,0.4440617304239554
Regressão Logística,0.28711166722227044,0.5368201093573881,0.4436134916186209
Regressão Logística,0.2879564893757906,0.5378374624951958,0.44313601595565555
Regressão Logística,0.28884241098542796,0.5387934514754851,0.442726130636214
Regressão Logística,0.28963700047036045,0.5398915469258172,0.4422643907980627
Regressão Logística,0.2905959877797617,0.5408539952911083,0.44182095145787503
Regressão Logística,0.29137231083975323,0.5417583091913819,0.4414017534029851
Regressão Logística,0.2922216995995086,0.5427465950966809,0.4409822928257552
Regressão Logística,0.29302998890314685,0.543844690547013,0.440520004324434
Regressão Logística,0.2938474114192556,0.5447199372147777,0.44008010470033526
Regressão Logística,0.2947424662413634,0.5458018842026051,0.43960828371190686
Regressão Logística,0.2956466542759417,0.5468676827279275,0.439111385761693
